episode,avg_pods,avg_latency,reward,execution_time
482,45.88,1003.3619,-39222.02,1.35
483,34.36,1022.4501,-47292.84,1.09
484,40.28,1022.5461,-57191.21,1.08
485,55.48,1073.9657,-46043.07,1.25
486,43.44,1038.2935,-47687.84,1.13
487,53.04,1020.094,-47258.76,1.53
488,42.32,1035.8864,-49414.39,1.37
489,61.2,1010.5717,-37356.82,1.32
490,42.2,1021.4767,-47254.11,1.19
491,39.44,1022.2928,-49559.12,1.29
492,57.28,993.5898,-53052.01,1.11
493,45.52,1010.7338,-54957.36,1.14
494,49.16,1058.3523,-49586.43,1.21
495,51.48,1017.4685,-45293.86,1.22
496,51.36,1014.0671,-43305.22,1.21
497,52.6,1031.7983,-45565.28,1.19
498,44.68,1023.2092,-49281.78,1.19
499,52.96,1017.1264,-49191.02,1.38
500,45.28,1021.8565,-43413.46,1.23
501,38.8,1026.9761,-53295.25,1.21
502,60.4,1046.887,-55464.1,1.19
503,36.08,972.9938,-48719.65,1.02
504,41.36,1008.8474,-57294.83,1.09
505,45.6,1024.6505,-47409.98,1.13
506,55.92,1078.3639,-48455.91,1.24
507,51.08,1021.6416,-51158.54,1.11
508,46.92,1045.1689,-43729.22,1.1
509,49.4,1041.2251,-55601.97,1.1
510,51.44,1055.374,-51471.36,1.23
511,54.92,1098.08,-50019.91,1.13
512,53.24,1025.4431,-59001.31,1.3
513,47.04,1034.6176,-37374.66,1.22
514,62.72,1035.9118,-49258.08,1.21
515,49.84,1169.262,-45669.76,1.19
516,53.56,1037.06,-47777.55,1.13
517,52.16,1014.4368,-39080.99,1.29
518,48.44,1010.9373,-49207.15,1.15
519,48.4,1028.6696,-41589.49,1.26
520,37.44,1026.1291,-49198.97,1.12
521,41.76,1024.6104,-43582.29,1.16
522,56.48,1027.8586,-43423.7,1.18
523,58.6,1046.1851,-49685.39,1.33
524,40.64,1032.9968,-59435.73,1.14
525,57.72,1042.7452,-41549.6,1.08
526,54.72,995.1012,-44888.78,1.18
527,59.36,1034.1131,-51262.83,1.14
528,50.96,1030.2093,-45604.76,1.24
529,33.6,1060.8517,-41999.86,1.34
530,43.28,1022.7906,-47265.43,1.21
531,44.68,1063.0021,-44256.03,1.13
532,56.52,1031.3902,-47381.15,0.96
533,38.8,1042.7473,-53687.79,1.14
534,65.04,1013.0947,-47224.91,1.13
535,51.52,1196.3494,-49810.93,1.18
536,48.96,1016.9109,-49283.5,1.23
537,48.8,979.4374,-40637.29,1.13
538,45.88,1034.1465,-51181.92,1.2
539,49.8,1073.3095,-56013.19,1.13
540,44.96,1019.1924,-43473.15,1.25
541,44.68,1032.8486,-53472.45,1.12
542,52.4,1025.0201,-51120.87,1.13
543,44.76,1016.2179,-57156.38,1.19
544,41.16,996.8144,-59073.88,0.98
545,46.6,994.4287,-38960.82,1.31
546,54.52,1021.3733,-49084.65,1.11
547,48.04,1013.2108,-49132.98,1.29
548,60.16,1108.2791,-52696.58,1.16
549,34.28,1004.9988,-53092.56,1.17
550,55.96,1037.7278,-41960.11,1.15
551,51.04,1044.9714,-55764.48,1.18
552,50.04,1054.5865,-49940.6,1.13
553,54.0,1004.584,-43085.35,1.29
554,44.36,1048.0949,-49411.15,1.25
555,36.44,1036.2004,-37599.92,1.25
556,56.72,1066.4351,-47959.14,1.24
557,49.92,1009.2388,-44901.45,1.19
558,53.08,1021.2588,-45309.55,1.1
559,40.2,1073.0776,-50251.17,1.12
560,43.68,1036.8899,-55259.91,1.22
561,46.24,1096.0914,-59852.02,1.15
562,41.4,1038.0453,-39778.15,1.2
563,39.68,1023.9783,-51372.31,1.03
564,52.08,1013.2511,-47071.92,1.28
565,58.12,1059.6094,-45683.76,1.22
566,45.88,1009.5231,-44965.25,1.24
567,50.48,1040.3026,-47611.67,1.41
568,55.32,1036.6239,-51310.96,1.25
569,55.84,1068.5064,-47441.14,1.12
570,53.96,1017.3956,-43260.65,1.15
571,49.52,1033.5902,-51808.69,1.12
572,46.6,1058.4876,-51750.41,1.34
573,48.76,1021.3798,-47293.0,1.03
574,41.04,1029.0958,-47599.32,1.34
575,53.44,1008.6809,-43123.47,1.18
576,48.16,1005.4664,-55026.06,1.32
577,44.36,1028.994,-45186.03,1.15
578,33.6,1003.6529,-38989.02,1.16
579,40.64,987.8782,-42721.58,1.18
580,40.44,1033.6758,-47488.16,1.18
581,55.96,1024.2429,-49455.9,1.09
582,37.36,1038.7379,-53454.99,1.11
583,50.28,1033.9516,-58862.51,0.96
584,59.36,1025.5827,-57426.86,1.1
585,33.6,1034.4786,-41479.77,1.22
586,59.52,1087.2549,-56027.32,1.18
587,40.4,1010.7857,-51036.43,1.22
588,57.08,1013.7775,-43392.97,1.25
589,57.32,1014.4617,-39191.63,1.18
590,42.08,1059.5547,-49824.79,1.25
591,39.04,1031.7906,-47533.72,1.2
592,52.72,996.8267,-46898.39,1.18
593,55.08,1007.2628,-53012.35,1.02
594,24.8,1037.0752,-47288.45,1.2
595,48.88,1155.7197,-52231.84,1.18
596,53.52,1052.7309,-43699.03,1.31
597,43.48,1029.6476,-53372.86,1.12
598,50.88,1028.5277,-51294.95,1.27
599,58.28,1024.8816,-49590.28,0.99
600,36.24,1008.371,-49257.06,1.14
601,50.76,1041.0056,-45676.71,1.22
602,41.28,997.9338,-42897.24,1.1
603,35.24,1021.1549,-55302.14,1.13
604,45.64,1020.1449,-41342.85,1.26
605,45.0,1006.2899,-43266.48,1.17
606,52.28,1030.102,-45719.18,1.18
607,44.24,1037.8176,-53663.15,1.19
608,48.24,1028.9567,-47288.71,1.29
609,46.64,1069.575,-48265.08,1.25
610,50.76,1010.6417,-51137.98,1.12
611,56.28,1047.0826,-45709.83,1.28
612,51.6,1017.0345,-54992.83,1.21
613,45.6,989.9475,-51055.4,1.15
614,55.8,1100.3896,-51975.02,1.11
615,48.6,1047.4408,-41774.02,1.29
616,40.16,1053.534,-49985.01,1.35
617,39.16,1003.9222,-56978.34,0.95
618,49.8,1018.5228,-49298.44,1.23
619,47.6,1087.6994,-58307.82,1.11
620,38.16,1034.3644,-45417.9,1.3
621,30.16,1004.0649,-47334.05,1.17
622,46.04,1039.5394,-49555.54,1.56
623,53.48,1032.4138,-47493.34,1.19
624,56.56,1023.9188,-43577.48,1.21
625,51.44,1031.2317,-55409.53,1.13
626,48.4,1107.8683,-45009.78,1.22
627,45.56,1012.4297,-45311.23,1.22
628,40.88,1097.7927,-50271.33,1.08
629,49.12,1041.17,-55433.08,1.23
630,62.88,996.6223,-46848.6,1.23
631,42.48,1000.6972,-51086.23,1.03
632,52.04,1026.624,-47174.82,1.25
633,56.76,1065.112,-61189.65,1.04
634,55.92,1043.1792,-49625.77,1.23
635,46.48,1009.0207,-50950.76,1.28
636,40.0,1044.0652,-43617.85,1.04
637,56.6,1043.3875,-37838.91,1.25
638,45.72,1025.8059,-45077.67,1.18
