episode,avg_pods,avg_latency,reward,execution_time
632,41.52,1004.4653,33.0,2.01
633,59.64,1032.4938,7.0,2.13
634,41.08,1020.9581,46.0,2.09
635,49.04,1026.5922,13.0,1.97
636,38.2,1011.8071,31.0,1.84
637,54.44,1025.3442,23.0,2.07
638,41.04,1008.4615,22.0,2.21
639,26.16,1010.424,46.0,1.67
640,41.24,1068.714,16.0,2.0
641,48.16,1010.561,22.0,2.41
642,54.4,1011.6929,22.0,3.02
643,58.48,1018.9161,8.0,1.51
644,46.68,1039.3362,8.0,1.21
645,33.96,1075.9203,22.0,1.16
646,35.36,1173.2136,28.0,1.06
647,43.0,1225.4968,22.0,1.43
648,51.24,1016.482,10.0,1.22
649,60.04,1077.6344,16.0,1.16
650,39.12,1046.7035,59.0,1.33
651,60.64,1090.969,19.0,1.14
652,37.16,1042.1887,40.0,1.31
653,49.76,1045.955,42.0,1.41
654,36.76,1004.2148,50.0,1.28
655,49.48,999.9113,11.0,1.14
656,47.88,1029.9282,4.0,1.25
657,40.6,1011.4614,25.0,1.36
658,45.92,1074.1513,11.0,1.21
659,36.72,1000.6987,30.0,1.45
660,40.92,1018.7756,34.0,1.53
661,45.76,1043.6878,32.0,1.77
662,55.6,1016.2414,19.0,2.35
663,37.56,1031.5352,49.0,2.87
664,41.64,1049.5547,42.0,1.59
665,52.24,1018.84,14.0,1.96
666,38.68,989.1547,41.0,2.06
667,40.28,1041.0361,52.0,1.9
668,47.56,996.7353,14.0,1.67
669,49.52,1027.2534,33.0,2.21
670,43.0,1013.1815,20.0,1.84
671,51.44,1039.48,22.0,1.76
672,44.44,1018.1816,18.0,1.83
673,46.84,1036.3825,36.0,1.79
674,39.8,1018.2513,27.0,1.89
675,24.56,1019.0028,36.0,1.76
676,54.2,1029.6253,32.0,1.53
677,26.32,970.1373,41.0,2.29
678,49.6,1030.2034,34.0,2.64
679,36.4,1051.5834,56.0,2.75
680,41.0,1041.1259,11.0,2.2
681,48.04,1065.7629,46.0,1.83
682,45.68,1070.6914,17.0,1.74
683,45.72,1052.7192,24.0,1.86
684,60.52,1045.3976,12.0,2.0
685,52.88,1024.8685,49.0,2.17
686,54.32,1064.217,29.0,1.81
687,45.2,1019.7679,9.0,1.88
688,56.32,1003.9765,21.0,1.52
689,33.08,1019.5001,30.0,1.76
690,34.68,1034.8157,14.0,2.42
691,49.72,1018.1519,43.0,2.68
