episode,avg_pods,avg_latency,reward,execution_time
570,53.96,1027.3918,-43649.29,1.22
571,49.52,1006.1293,-51029.53,1.36
572,46.6,1041.6228,-51477.68,1.27
573,48.76,1025.5273,-47138.33,1.19
574,43.2,1050.7228,-45982.4,2.28
575,53.44,1024.4546,-43441.21,1.25
576,48.16,1033.3311,-55233.15,1.21
577,44.36,1023.916,-45383.6,1.25
578,33.6,1045.1442,-39632.59,1.25
579,40.64,1000.5842,-42869.16,2.16
580,40.44,1024.2174,-47422.18,1.32
581,55.72,1019.6838,-51205.41,1.23
582,37.36,1058.813,-53923.56,1.31
583,50.16,1046.4954,-63213.73,1.01
584,59.36,1033.7307,-57580.38,1.46
585,33.6,1021.4306,-41410.82,1.26
586,59.52,1059.0426,-55887.68,1.18
587,40.4,1008.5551,-51177.36,1.29
588,57.08,1029.3499,-43474.77,1.34
589,57.32,1052.4524,-39903.61,2.21
590,42.08,1021.4049,-49122.28,1.2
591,39.04,1053.747,-47417.87,1.21
592,51.52,1026.6051,-43452.04,1.17
593,55.08,1008.9685,-53054.9,1.07
594,24.8,1008.2612,-47235.23,2.19
595,48.88,1166.8227,-52109.02,1.26
596,53.52,1037.0249,-45414.81,1.23
597,43.48,1015.1307,-53048.32,1.18
598,50.88,1016.2941,-51032.37,1.38
599,58.28,1006.555,-49206.01,1.01
600,36.24,1016.0578,-49484.17,1.27
601,50.76,1054.5566,-45901.49,1.25
602,41.28,988.696,-42806.31,1.18
603,35.24,1040.1729,-55771.96,1.3
604,45.64,1009.8319,-41180.12,1.46
605,45.0,1028.2915,-45536.06,2.12
606,52.28,1030.757,-45682.55,0.58
607,44.24,1056.007,-53711.97,1.28
608,48.24,1042.3441,-47493.16,1.35
609,46.64,1049.7446,-47359.9,1.3
610,50.76,1005.6886,-51133.17,2.3
611,56.28,1024.8682,-45457.43,1.27
612,51.6,1017.2937,-55346.94,1.26
613,45.6,989.7684,-51062.3,1.22
614,55.8,1113.7506,-51946.87,1.18
615,48.6,1019.1107,-40861.42,2.26
616,40.16,1031.022,-49578.79,1.43
617,39.16,1007.475,-56945.73,1.15
618,49.8,1012.8056,-49256.96,1.32
619,47.6,1070.7881,-57731.4,1.2
620,38.16,1042.4032,-45714.81,2.17
621,30.16,993.8029,-46991.49,1.25
622,46.04,1030.7466,-49372.63,1.2
623,53.48,1004.099,-47059.87,1.26
624,57.0,1012.31,-45077.21,1.4
625,51.44,1058.2852,-55796.69,1.97
626,48.4,1117.1134,-44989.28,1.28
627,45.56,1029.3721,-45270.44,1.29
628,41.08,1118.3416,-48788.81,0.52
629,45.12,1008.5696,-53055.61,1.36
630,62.88,1014.1578,-47091.48,2.15
631,42.48,1004.8922,-51266.64,1.14
632,52.04,1000.9929,-47090.81,1.29
633,56.76,1062.8062,-61135.95,1.13
634,55.92,1040.4334,-49139.3,1.33
635,46.36,1020.4404,-53415.43,2.16
636,40.0,1038.2976,-43568.44,1.02
637,56.6,1030.4254,-37460.2,1.32
