episode,avg_pods,avg_latency,reward,execution_time
519,8.12,8110.6676,-2751.95,0.2
520,6.88,0.5948,-3504.56,0.27
521,6.76,359850.3596,-3077.89,0.2
522,9.84,1189401.5658,-3294.07,0.22
523,9.68,1438934.253,-2750.55,0.17
524,7.4,120017.486,-3001.73,0.18
525,9.6,396.751,-2031.0,0.17
526,7.12,240028.7449,-3513.89,0.24
527,10.08,168343.2182,-2413.15,0.21
528,10.4,360088.5305,-3059.31,0.2
529,9.0,8.268,-2534.49,0.18
530,11.24,1425676.8472,-4638.5,0.17
531,9.4,4.8064,-3557.48,0.18
532,8.28,119900.8592,-2250.59,0.19
533,10.56,355039.5465,-2751.66,0.19
534,11.48,361116.7336,-2695.32,0.16
535,9.12,0.697,-3008.7,0.17
536,8.76,0.1399,-2753.3,0.18
537,9.48,700661.444,-2501.2,0.23
538,8.2,1.0338,-2011.12,0.17
539,10.44,721960.6811,-2784.43,0.16
540,7.68,40.5343,-2307.85,0.23
541,8.56,478784.9324,-3279.69,0.16
542,7.64,3.9942,-2079.29,0.17
543,7.8,190.1554,-3750.24,0.22
544,8.48,1364044.812,-3938.98,0.19
545,7.08,2.9245,-2821.24,0.19
546,10.0,462923.6444,-3212.03,0.2
547,8.92,421.0363,-3250.7,0.22
548,9.08,478735.8031,-3504.07,0.23
549,7.84,121.9813,-3283.77,0.16
550,12.68,417450.2392,-2750.35,0.42
551,7.2,719505.6886,-3755.43,0.19
552,9.64,356822.7421,-2820.13,0.16
553,10.52,5133.1563,-2780.01,0.21
554,10.64,118940.705,-3518.45,0.19
555,8.04,4854.7236,-3000.22,0.19
556,11.08,25.601,-2764.1,0.16
557,8.44,84.34,-2751.0,0.22
558,9.24,0.03,-3000.58,0.18
559,8.04,480355.9799,-4311.32,0.2
560,10.88,1.4786,-2787.83,0.19
561,9.08,191.6947,-3750.86,0.25
562,7.88,1080668.4591,-3251.79,0.27
563,8.4,145.444,-2001.08,0.94
564,7.36,135699.7969,-3029.06,0.34
565,11.0,1171.4963,-2758.05,0.22
566,9.24,339249.2346,-2863.23,0.48
567,9.08,353049.5344,-2544.47,0.57
568,9.92,5161.6556,-4251.73,0.35
569,8.64,2.4059,-2309.84,0.33
570,9.08,0.0403,-3000.72,0.44
571,11.2,0.0461,-2500.61,0.55
572,9.44,143.5552,-4022.69,0.42
573,9.36,33880.4416,-3251.84,0.42
574,9.68,33879.2112,-3500.36,0.49
575,10.12,185847.6584,-2252.98,0.58
576,9.68,67848.6727,-3500.2,0.44
577,11.84,2720.6442,-3258.2,0.45
578,11.12,1465.3214,-3500.4,0.65
579,9.88,2.8257,-3310.56,0.51
580,8.0,467802.5326,-2500.39,0.48
581,6.0,1026.6389,-3256.4,0.27
582,7.28,0.0713,-3500.19,0.25
583,7.4,1056920.0622,-3753.56,0.28
584,9.28,360085.8532,-3770.23,0.3
585,6.2,1036318.1227,-2970.29,0.32
586,8.2,1023980.811,-4533.0,0.44
587,10.28,1073333.4994,-4000.52,0.35
588,7.0,0.6728,-3016.34,0.27
589,10.68,368719.0102,-3077.06,0.29
590,8.96,34197.1739,-3469.85,0.27
591,9.2,4897.6744,-3519.02,0.29
592,7.92,1306.2824,-3050.59,0.29
593,7.96,9.1437,-3559.28,0.33
594,7.68,695354.4188,-2445.23,0.25
595,8.04,0.2388,-3000.69,0.24
