episode,avg_pods,avg_latency,reward,execution_time
234,9.96,1292.3486,-4.0,0.23
235,6.16,407093.1522,-1.0,0.23
236,6.8,4.8791,1.0,1.54
237,7.08,154366.1324,2.0,0.27
238,11.4,153876.8324,-2.0,0.5
239,3.92,119901.7324,3.0,0.4
240,7.72,169439.8067,-5.0,0.37
241,5.0,359713.3829,-3.0,1.06
242,5.88,359774.521,-8.0,0.22
243,10.0,421.282,0.0,0.42
244,3.96,427561.8036,4.0,0.24
245,11.0,64473.5046,-2.0,0.41
246,9.0,901.9108,-5.0,1.46
247,6.16,9.0206,22.0,0.27
248,5.24,28.2354,22.0,0.32
249,9.16,185998.9154,-2.0,0.23
250,3.48,8.93,9.0,0.18
251,10.24,3104.8079,-4.0,1.15
252,5.08,359711.3686,10.0,0.36
253,7.28,3.2632,-1.0,0.8
254,7.68,2.9586,3.0,0.48
255,4.4,340067.768,-1.0,0.29
256,5.76,26.7832,15.0,0.37
257,7.04,120508.6455,1.0,0.33
258,4.6,54.5526,19.0,0.3
259,3.68,10.8245,17.0,0.25
260,5.6,1178553.4905,1.0,0.26
261,10.4,1272.7747,-13.0,0.26
262,11.68,0.143,3.0,1.72
263,11.96,5.8361,3.0,0.19
264,6.72,1.4744,1.0,0.21
265,4.68,289411.3002,2.0,0.2
266,8.88,422.4114,-2.0,0.2
267,3.12,0.1309,12.0,1.08
268,3.76,1.9207,24.0,0.22
269,11.4,4855.4444,-5.0,0.18
270,5.6,11.4354,15.0,0.2
271,10.84,421.1173,-4.0,0.21
272,4.88,720513.2062,-1.0,1.21
273,5.08,359879.287,4.0,0.19
274,3.56,38.2544,20.0,0.2
275,5.96,766796.4854,-2.0,0.21
276,6.0,364473.8108,2.0,0.21
277,5.88,3.5904,16.0,1.23
278,8.28,90.3447,4.0,0.3
279,2.88,0.16,-1.0,0.27
280,7.24,437.0483,-2.0,0.27
281,7.4,120036.5761,17.0,0.3
282,8.52,119081.3576,-6.0,2.13
283,6.04,29.9081,16.0,0.39
284,10.28,32236.7408,0.0,0.32
285,7.52,2.8047,-2.0,0.42
286,7.24,120028.2205,10.0,0.57
287,3.6,17.6904,13.0,1.6
288,7.4,0.2561,-8.0,0.27
289,5.68,5.9671,-4.0,0.24
290,6.12,148.9558,-3.0,0.26
291,4.64,10.6645,19.0,0.35
292,4.6,119905.6789,-4.0,2.01
293,11.56,33545.9568,-1.0,0.56
294,6.32,798501.1166,4.0,0.45
295,5.72,6.8188,-2.0,0.45
296,5.52,382.0927,22.0,0.47
297,5.4,67851.2115,6.0,1.46
298,6.04,27.0202,22.0,0.27
299,9.12,184.6096,-3.0,0.39
300,4.96,21.0998,23.0,0.32
301,11.0,116682.0298,-5.0,0.39
302,5.08,5.3982,24.0,0.32
303,6.4,9.3562,12.0,1.29
304,11.76,0.0313,-4.0,0.26
305,6.04,288286.1858,20.0,0.25
306,5.48,26.5191,20.0,0.21
307,6.04,120026.9867,22.0,0.19
308,4.08,10.5865,24.0,1.04
309,10.6,3136.2549,0.0,0.28
310,6.08,32.2292,18.0,0.3
311,7.96,19.355,10.0,0.22
312,11.08,420.9952,-4.0,0.27
313,6.96,459270.6296,13.0,1.43
314,5.36,449.6138,17.0,0.28
315,9.8,169866.1286,-6.0,0.32
316,3.52,26.5048,18.0,0.24
317,3.32,19.3813,30.0,0.25
318,11.64,901.4702,-8.0,1.27
319,7.96,23.0203,13.0,0.2
320,8.84,459.4597,-3.0,0.3
321,5.8,480065.3734,13.0,0.23
322,8.36,0.8636,0.0,0.24
323,3.92,26.4126,13.0,1.72
324,9.64,33880.0367,2.0,0.25
325,9.32,38.2461,-1.0,0.28
326,9.04,843.0005,0.0,0.31
327,10.8,531305.588,-3.0,0.29
328,8.52,0.4479,0.0,1.42
329,5.12,22.4515,22.0,0.31
330,7.76,1219727.7531,-2.0,0.25
331,3.36,19.3801,11.0,0.19
332,11.52,477358.5776,0.0,0.21
333,8.84,339345.938,-3.0,1.24
334,9.52,170506.1765,-4.0,0.26
335,7.64,329735.7406,0.0,0.25
336,7.6,32237.6226,2.0,0.21
337,9.6,354258.133,3.0,0.19
338,4.24,28.1348,26.0,1.23
339,7.68,7.7686,-5.0,0.21
340,7.64,12.3746,-2.0,0.2
341,7.12,3.2433,2.0,0.2
342,6.56,4.397,4.0,0.19
343,4.72,12.4392,18.0,0.26
344,7.4,3.5604,1.0,0.2
345,3.48,8.8576,5.0,0.19
346,6.64,2690.3683,-3.0,0.21
347,7.0,32483.1768,4.0,0.19
348,4.16,0.1109,2.0,0.19
349,9.32,423.4761,-3.0,1.21
350,3.92,10.8719,7.0,0.18
351,8.76,56486.7913,-1.0,0.18
352,13.36,0.6882,-5.0,0.21
353,7.68,146.3376,-2.0,0.21
354,4.68,1.9706,-5.0,1.21
355,7.16,359842.4096,1.0,0.28
356,11.08,901.8966,-4.0,0.19
357,7.52,291.459,-2.0,0.2
358,8.04,32236.7305,5.0,0.23
359,2.92,8.8452,1.0,1.0
360,8.88,119081.314,0.0,0.17
361,6.84,5.2466,1.0,0.19
362,9.64,239124.845,3.0,0.18
363,4.88,17.6108,20.0,0.2
364,3.52,29.9005,16.0,0.95
365,3.64,0.4934,21.0,0.18
366,8.2,475313.0716,-2.0,0.18
367,7.4,240042.8744,11.0,0.2
368,13.08,1410317.8926,-6.0,0.21
369,3.52,10.6562,22.0,1.08
370,9.2,5.7205,-2.0,0.19
371,6.52,441.1956,20.0,0.25
372,13.64,2569.3614,-8.0,0.34
373,5.64,20.7513,21.0,0.4
374,6.56,10.9428,22.0,1.16
375,10.36,459.1915,-6.0,0.22
376,4.2,10.6734,25.0,0.21
377,4.12,17.5972,28.0,0.22
378,11.6,421.0043,-8.0,0.24
379,7.04,613400.5602,8.0,1.05
380,6.12,17.6475,23.0,0.2
381,12.2,354354.4303,-2.0,0.25
382,8.8,1075197.5718,-3.0,0.26
383,7.44,340490.613,-3.0,0.28
384,4.6,10.743,27.0,0.27
385,9.08,2.4731,5.0,0.21
386,11.88,0.1966,1.0,0.26
387,8.72,42.6645,-1.0,0.26
388,11.36,34786.0432,-3.0,0.25
389,7.08,436.1924,-3.0,0.25
390,6.72,480617.406,-3.0,1.13
391,9.96,38.2723,-9.0,0.23
392,5.28,375612.6577,-3.0,0.23
393,6.52,359722.8795,0.0,0.23
394,7.4,14.4928,-1.0,0.25
395,8.72,24.3029,3.0,1.26
396,10.64,0.0414,0.0,0.33
397,7.56,1.8056,-1.0,0.19
398,4.36,21.1587,17.0,0.24
399,7.0,10.6742,4.0,0.27
400,7.8,42.2543,0.0,1.62
401,9.28,0.0916,0.0,0.23
402,4.4,474940.6206,-3.0,0.18
403,8.84,59.0628,0.0,0.21
404,5.04,17.6906,28.0,0.22
405,8.36,461.6717,-2.0,1.04
406,6.12,33882.4835,14.0,0.24
407,5.68,5.4247,-2.0,0.2
408,4.36,4.9986,13.0,0.22
409,3.84,67849.5678,4.0,0.19
410,8.2,459.718,-2.0,1.05
411,6.12,8.8253,21.0,0.25
412,3.4,17.6311,16.0,0.2
413,7.72,1.7118,-1.0,0.21
414,4.88,719406.7089,5.0,0.2
415,7.48,79.2045,-2.0,1.12
416,9.84,0.3322,1.0,0.21
417,7.52,120050.5888,20.0,0.33
418,12.44,362450.003,-5.0,0.26
419,13.64,148.5009,-12.0,0.3
420,3.88,2.0218,4.0,1.43
421,6.16,420.9777,-2.0,0.18
422,5.24,19.4511,23.0,0.21
423,10.0,459.222,-2.0,0.2
424,4.76,120022.9401,13.0,0.2
425,5.72,6.5592,-1.0,1.17
426,9.76,23.5584,-3.0,0.25
427,9.2,67855.1198,2.0,0.18
428,7.52,4.9001,-6.0,0.17
429,13.24,720787.6858,1.0,0.19
430,8.28,7.6557,8.0,0.2
431,4.2,8.9549,19.0,1.05
432,6.8,365600.4099,1.0,0.2
433,7.48,2.7351,-2.0,0.19
434,6.04,120014.873,17.0,0.2
435,7.44,10.1442,-3.0,0.19
436,5.28,120033.4496,18.0,0.95
437,7.24,0.4335,6.0,0.21
438,7.32,647122.0906,11.0,0.2
439,10.4,170971.3727,0.0,0.22
440,7.96,147.1102,-1.0,0.19
441,8.96,119081.3733,2.0,1.68
442,7.36,4827.2755,2.0,0.38
443,5.24,0.9664,2.0,0.28
444,9.12,0.5858,-1.0,0.23
445,5.28,120024.2572,12.0,0.2
446,9.56,170564.6246,2.0,0.97
