episode,avg_pods,avg_latency,reward,execution_time
368,7.88,337.1052,-1.0,0.21
369,8.56,13.983,1.0,0.27
370,5.24,0.4045,25.0,0.28
371,6.04,33879.2796,22.0,0.36
372,3.56,26.393,26.0,0.26
373,9.36,12.1203,0.0,0.3
374,4.4,17.6952,28.0,0.29
375,8.32,1178.4116,1.0,0.25
376,3.52,1.8612,20.0,0.25
377,8.48,420.9724,0.0,0.36
378,5.68,1017732.3153,6.0,0.31
379,9.64,151.4351,1.0,0.27
380,4.76,29.962,30.0,0.27
381,12.96,756.5157,-1.0,0.24
382,13.56,619.7991,-3.0,0.32
383,11.04,0.0456,1.0,0.3
384,4.88,17.5992,29.0,0.31
385,10.6,392403.3409,2.0,0.35
386,4.68,8.9112,24.0,0.26
387,5.88,359872.9203,13.0,0.26
388,4.12,22.4047,25.0,0.23
389,11.32,720333.1893,-2.0,0.42
390,5.12,19.4611,29.0,0.43
391,12.72,360262.9255,-3.0,0.32
392,4.0,26.5595,26.0,0.33
393,5.08,20.7498,28.0,0.31
394,4.96,33.582,27.0,0.3
395,5.16,17.7781,27.0,0.43
396,4.08,19.3618,27.0,0.38
397,7.32,4897.1846,4.0,0.36
398,5.68,67852.1613,6.0,0.49
399,6.04,201.9851,9.0,0.39
400,7.08,866352.7322,0.0,0.39
401,5.72,0.108,24.0,0.35
402,5.08,17.7016,24.0,0.37
403,4.8,203548.2324,8.0,0.28
404,4.44,37.4374,29.0,0.28
405,12.4,118939.5896,-2.0,0.31
406,4.56,10.1348,22.0,0.37
407,8.52,0.5849,1.0,0.38
408,4.64,168280.5469,28.0,0.24
409,4.96,1173889.883,8.0,0.21
410,4.76,19.3406,28.0,0.22
411,12.04,0.3646,1.0,0.28
412,4.92,17.6796,23.0,0.74
413,4.2,12.4068,30.0,0.33
414,14.48,619.6941,-1.0,0.31
415,15.08,11.5076,-10.0,0.27
416,12.16,1050151.8369,1.0,0.23
417,9.28,0.8683,0.0,0.22
418,6.72,931373.0694,3.0,0.21
419,6.04,54.5909,23.0,0.25
420,5.68,19.4388,24.0,0.21
421,6.52,240798.009,22.0,0.23
422,10.04,421.2574,-5.0,0.24
423,6.36,120402.4076,24.0,0.21
424,4.32,120015.43,24.0,0.28
425,13.92,0.7805,-1.0,0.2
426,5.76,36.9074,24.0,0.21
427,8.96,0.3058,-1.0,0.23
428,5.2,19.3454,28.0,0.22
429,6.08,10.8032,26.0,0.34
430,11.12,842.2604,-4.0,0.26
431,9.44,0.0599,0.0,0.22
432,5.92,11.5756,27.0,0.26
433,5.36,12.4113,25.0,0.23
434,10.84,421.3692,-3.0,0.21
435,9.96,0.3294,-2.0,0.21
436,9.68,459.2505,0.0,0.23
437,10.76,1.0471,2.0,0.3
438,13.12,716990.7138,-5.0,0.2
439,5.96,8338.6939,28.0,0.2
440,4.28,19.3602,28.0,0.18
441,8.04,76.781,-1.0,0.21
442,5.96,407096.2967,3.0,0.2
443,5.36,114732.2546,25.0,0.2
444,4.64,24.8029,28.0,0.21
445,8.88,459.4586,0.0,0.2
446,5.24,1126498.6172,7.0,0.21
447,8.56,0.353,-1.0,0.2
448,8.36,38.513,-1.0,0.2
449,5.8,899665.8191,4.0,0.19
450,8.36,0.8465,1.0,0.21
451,7.0,0.6703,0.0,0.2
452,7.88,38.7724,1.0,0.2
453,9.84,392503.0507,1.0,0.22
454,4.88,120022.6968,29.0,0.21
455,11.08,386518.9353,6.0,0.22
456,4.08,28.2208,27.0,0.25
457,7.36,0.1264,1.0,0.26
458,8.52,0.5835,2.0,0.22
459,3.92,8.8028,24.0,0.29
460,6.96,359899.8262,5.0,0.22
461,10.52,64473.4858,-1.0,0.21
462,4.36,17.874,30.0,0.2
463,11.48,32275.0098,1.0,0.22
464,8.96,427.2975,1.0,0.23
465,4.32,8.8282,30.0,0.2
466,4.44,36.9331,31.0,0.21
467,3.96,52.8243,25.0,0.2
468,7.8,11.7762,2.0,0.22
469,4.4,2.5277,26.0,0.29
470,4.68,31.2318,26.0,0.25
471,4.36,9.3897,31.0,0.22
472,5.28,4.8318,27.0,0.24
473,4.88,26.3764,25.0,0.23
474,4.2,17.6499,24.0,0.23
475,12.72,119081.3016,0.0,0.34
476,4.72,35.2463,31.0,0.3
477,7.64,194.6739,2.0,0.3
478,8.48,0.8991,1.0,0.23
479,5.0,10.6742,25.0,0.26
480,9.92,77.0733,-2.0,0.23
481,4.56,17.6967,29.0,0.21
482,8.68,0.637,0.0,0.25
483,5.56,8.8018,23.0,0.27
484,9.04,459.4622,-2.0,0.2
485,5.08,28.1445,26.0,0.21
486,9.32,12.0754,-1.0,0.21
487,6.72,1153671.2012,1.0,0.21
488,8.92,437.638,-3.0,0.23
489,6.6,19.3367,24.0,0.23
490,6.24,33888.0884,22.0,0.24
491,6.52,594846.1598,0.0,0.22
492,9.68,38.516,0.0,0.29
493,4.48,26.3653,28.0,0.2
494,9.08,459.4822,1.0,0.23
495,7.08,381.6511,23.0,0.23
496,4.16,17.5905,25.0,0.32
497,6.12,1653492.3212,1.0,0.24
498,10.36,459.2606,-1.0,0.29
499,14.6,9.8568,-1.0,0.25
500,4.8,22.3976,28.0,0.22
501,9.36,38.3,0.0,0.26
502,4.36,10.583,28.0,0.24
503,9.16,0.3868,0.0,0.33
504,8.64,38.5102,0.0,0.22
505,4.56,3.6241,29.0,0.26
506,5.8,8.9071,23.0,0.21
507,14.0,5132.0534,-8.0,0.21
508,4.36,12.6138,28.0,0.2
509,5.96,427727.8139,4.0,0.2
510,14.96,640.9721,-8.0,0.2
511,5.0,14.0696,27.0,0.21
512,9.92,24.8872,1.0,0.28
513,9.56,0.039,0.0,0.23
514,8.52,11.777,2.0,0.23
515,8.6,38.5651,1.0,0.26
516,6.28,542789.3891,0.0,0.23
517,13.04,5.9302,0.0,0.29
