episode,avg_pods,avg_latency,reward,execution_time
336,8.12,5.1236,-2755.57,0.17
337,9.28,3104.8276,-2001.13,0.21
338,9.0,2.4168,-3280.72,1.49
339,9.32,65950.3081,-4028.4,0.25
340,8.48,719393.6128,-3000.41,0.19
341,7.92,422.1066,-3501.52,0.32
342,10.84,0.0208,-3250.28,0.26
343,7.84,251432.7323,-3501.08,0.21
344,10.08,565.5693,-2504.62,0.19
345,10.64,241.1904,-2502.66,0.2
346,6.96,4.0792,-2569.8,0.18
347,6.92,64503.4373,-4003.61,0.25
348,5.92,360047.4678,-3283.08,0.21
349,11.68,0.083,-2751.53,1.16
350,11.16,34120.1967,-3253.28,0.19
351,9.0,2.8391,-2752.53,0.19
352,10.88,364.0499,-3536.06,0.2
353,8.52,3.1781,-3257.53,0.2
354,9.92,6.4704,-3160.79,0.95
355,5.92,0.0563,-4750.51,0.19
356,9.88,76.5649,-3514.89,0.2
357,9.72,5.1148,-2759.35,0.18
358,5.88,82.745,-3285.04,0.2
359,9.36,42889.1327,-2751.0,0.9
360,8.52,901.5699,-4002.53,0.2
361,10.08,5.8794,-2508.66,0.22
362,11.2,121.8381,-3780.03,0.17
363,9.12,0.5689,-2009.09,0.18
364,9.04,364665.7347,-3750.18,0.91
365,9.72,131893.5428,-2753.37,0.2
366,11.48,65947.5747,-1771.77,0.2
367,8.12,120013.899,-3000.33,0.28
368,8.28,692513.5555,-2314.7,0.21
369,7.84,3693.2542,-3534.58,0.89
370,6.68,0.31,-3501.42,0.21
371,8.72,859851.8836,-4250.11,0.18
372,7.28,12.4587,-3311.56,0.22
373,7.52,359875.88,-3005.57,0.18
374,9.16,94.0863,-3418.51,0.9
375,7.88,2719.0959,-3254.41,0.2
376,8.92,118939.6712,-3752.61,0.24
377,10.92,29.9347,-2502.11,0.21
378,9.32,5.6244,-3888.83,0.23
379,6.48,32267.5129,-3006.0,1.0
380,7.12,0.5967,-3260.47,0.19
381,9.88,197840.3279,-3751.65,0.2
382,8.28,3709.9904,-3251.56,0.24
383,10.24,2.7704,-3560.04,0.22
384,8.28,34921.2766,-3518.37,0.22
385,9.16,1079663.2234,-4250.81,0.22
386,11.12,360590.8535,-4000.28,0.22
387,9.2,68557.5322,-3553.61,0.23
388,7.96,380.6982,-2750.61,0.23
389,6.36,1308990.8228,-3261.64,0.2
390,8.32,3860.4625,-3059.43,0.98
391,8.76,5.3277,-1883.02,0.78
392,7.52,10.6672,-3763.69,0.2
393,8.6,623.3177,-4010.1,0.19
394,10.52,0.6222,-2256.88,0.24
395,10.68,5407.3126,-3010.22,1.09
396,7.68,237336.3336,-3787.61,0.22
397,10.24,65954.3622,-2940.71,0.26
398,8.16,0.7818,-2766.38,0.25
399,6.24,0.8506,-2518.42,0.24
400,9.04,2035.5199,-3500.68,1.05
401,10.04,112410.7372,-3251.56,0.21
402,7.68,2708.8362,-3536.11,0.2
403,8.96,2.6591,-2529.75,0.22
404,7.48,0.1756,-3752.89,0.23
405,10.12,168274.5146,-3106.24,1.01
406,9.0,183793.1522,-3757.69,0.2
407,9.72,65946.8092,-3752.41,0.19
408,8.44,0.138,-2752.02,0.2
409,10.92,617788.1062,-2519.77,0.23
410,7.0,359776.3818,-3000.38,0.94
411,11.92,2.7482,-1818.56,0.2
412,8.68,24943.3967,-3280.39,0.21
413,10.68,2799.6482,-3254.78,0.19
414,7.56,0.4141,-2510.11,0.22
415,10.08,19.5375,-2750.3,1.1
416,7.72,425647.2744,-3315.61,0.19
417,12.52,23788.5555,-4014.73,0.21
418,8.52,19.975,-3006.6,0.23
419,8.48,119096.9196,-2502.13,0.2
420,10.68,45.778,-4336.75,0.96
421,9.44,689962.931,-3250.27,0.21
422,8.36,174255.743,-3320.68,0.19
423,10.24,8308.7838,-3251.65,0.19
424,7.48,188777.3072,-3514.89,0.22
425,7.52,112930.9231,-4001.42,0.96
426,10.8,1286.2734,-2779.11,0.23
427,9.84,1286.7156,-3500.21,0.49
428,9.4,359696.7136,-4250.12,0.32
429,5.44,44.168,-2222.65,0.31
430,9.84,455740.2542,-2001.22,0.21
431,8.68,131746.669,-3255.87,1.7
432,12.44,114742.1622,-3695.68,0.3
433,9.88,540.1659,-3046.57,0.37
434,10.4,58.6428,-3011.86,0.4
435,12.04,65954.2736,-2500.8,0.58
436,8.76,210.4307,-3252.37,1.19
437,9.64,293.1743,-3559.22,0.29
438,9.36,169445.8395,-3018.34,0.27
439,11.48,557636.545,-3406.11,0.28
440,8.96,434.7202,-4085.46,0.34
441,7.92,120.7778,-2752.49,1.39
442,6.72,1034337.6835,-3263.81,0.3
443,11.0,770634.0499,-4193.54,0.23
444,8.88,362501.9523,-2753.64,0.28
445,9.48,0.4561,-2751.73,0.38
446,10.24,134203.2823,-3502.71,1.31
447,12.56,3320.4472,-3750.53,0.31
448,11.08,719067.5209,-3251.3,0.32
449,8.12,2799.8344,-3253.66,0.35
450,8.28,1214610.7013,-4026.1,0.35
451,7.32,2685.9873,-3252.04,1.41
452,9.12,3190.6902,-4013.54,0.33
453,8.92,452207.7268,-4250.09,0.28
454,11.36,4.3024,-3268.2,0.3
455,9.72,578272.017,-3782.14,0.25
456,9.88,354380.4114,-2295.17,1.25
457,11.68,2.9281,-3013.26,0.26
458,10.36,1.3471,-1783.57,0.31
459,9.96,237880.7435,-2290.93,0.31
460,9.24,803376.5761,-3753.89,0.31
461,7.88,4868.2837,-3087.55,1.91
462,8.72,21.4872,-3291.42,0.27
463,9.28,716354.6173,-2774.09,0.3
464,6.88,416179.8716,-4279.4,0.29
465,10.92,237903.8537,-3757.81,0.31
466,8.04,0.4011,-2505.94,1.75
467,7.64,1316.9018,-3750.21,0.27
468,8.28,9729.636,-3500.09,0.3
469,8.24,2711.3566,-3192.56,0.28
470,8.8,0.3638,-3254.78,0.28
471,9.6,127114.1491,-3501.41,0.38
472,9.04,49.6986,-3501.39,0.27
473,9.6,480276.7651,-4255.29,0.46
474,6.04,698036.7804,-3305.68,0.51
475,11.16,1156.5358,-4250.14,0.34
476,8.96,2799.5688,-3256.54,0.36
477,9.08,134.5204,-2500.55,1.43
478,9.52,3.3551,-2833.28,0.28
479,8.16,191.8923,-3020.31,0.28
480,9.76,115.4902,-3251.22,0.48
481,6.72,65946.7523,-4000.61,0.5
482,8.44,23.0098,-1332.72,1.86
483,10.64,385703.547,-3778.36,0.59
