episode,avg_pods,avg_latency,reward,execution_time
334,13.08,0.0384,-750.92,0.2
335,11.84,121650.2845,-1326.25,0.27
336,8.84,359842.72,-767.21,0.29
337,5.0,17.5859,-439.65,0.27
338,6.2,0.0162,-0.41,0.26
339,6.52,8.8103,-220.26,0.26
340,10.56,1512936.5824,-2001.97,0.2
341,10.24,841.9292,-1000.81,0.26
342,6.32,1476878.5246,-1365.68,0.24
343,6.08,12.0837,-802.05,0.31
344,4.4,28.2944,-957.34,0.34
345,3.64,28.1701,-1954.23,0.36
346,4.48,10.6577,-1266.26,0.4
347,8.2,114.6567,-1001.28,0.27
348,3.68,29.4496,-766.64,0.25
349,5.92,18.0956,-1202.38,0.26
350,3.76,38.701,-967.53,0.19
351,10.92,689984.744,-751.7,0.25
352,7.0,120033.151,-1736.42,0.24
353,6.16,1070023.1833,-1780.36,0.28
354,8.12,1.3655,-35.14,0.26
355,10.12,367997.5552,-1004.35,0.23
356,5.64,120016.739,-1077.55,0.21
357,9.88,33880.2572,-777.11,0.2
358,7.04,2.7197,-1290.92,0.2
359,3.72,120013.6768,-2000.49,0.21
360,3.52,29.9437,-3498.36,0.2
361,3.24,8.8702,-721.46,0.4
362,4.76,787255.2604,-1291.34,0.27
363,4.96,1.8697,-46.74,0.25
364,4.08,17.6169,-940.25,0.21
365,4.8,14.0993,-602.32,0.24
366,11.12,238168.5595,-650.91,0.28
367,4.96,40.4248,-382.06,0.27
368,5.84,0.1125,-2.81,0.27
369,3.8,35.2745,-1131.7,0.25
370,6.08,1481951.3664,-1314.39,0.27
371,5.56,13.7112,-342.78,0.27
372,9.64,32236.7444,-1001.6,0.28
373,7.08,120048.8085,-1879.33,0.29
374,7.84,0.1286,-4.22,0.27
375,7.16,527107.6272,-1528.58,0.27
376,12.08,8.8138,-220.34,0.23
377,8.52,0.2966,-7.41,0.22
378,9.84,0.0266,-0.67,0.28
379,4.84,34.254,-856.35,0.21
380,12.32,360263.1125,-1255.66,0.23
381,5.36,14.262,-1104.1,0.24
382,7.16,407096.1868,-1106.6,0.2
383,7.88,421.6908,-268.57,0.24
384,7.52,1.6441,-793.05,0.26
385,5.12,120022.4522,-1720.38,0.21
386,3.28,20.2158,-1755.19,0.21
387,4.12,35.3594,-883.98,0.21
388,9.8,392427.4659,-1501.59,0.21
389,8.6,421.6522,-517.58,0.35
390,9.68,1263.1672,-1508.06,0.25
391,6.88,18.0702,-701.74,0.22
392,4.28,31.2012,-1030.03,0.28
393,8.12,0.0202,-0.51,0.21
394,4.6,8334.9232,-1160.87,0.31
395,6.36,5.1619,-129.05,0.17
396,8.68,0.1055,-252.61,0.32
397,5.12,698947.492,-793.69,0.38
398,5.48,19.5471,-488.68,0.32
399,7.4,3.4818,-323.51,0.28
400,8.2,38.5654,-508.73,0.29
401,8.4,0.132,-253.29,0.31
402,4.44,168271.8537,-546.8,0.29
403,7.84,0.4248,-260.55,0.24
404,9.68,33880.8946,-293.09,0.29
405,4.28,12.3159,-807.89,0.25
406,4.56,63.4803,-958.45,0.22
407,4.52,10.5538,-513.82,0.33
408,9.8,432.7318,-750.57,0.38
409,4.36,28.2308,-705.77,0.36
410,14.16,5.8213,-645.49,0.31
411,6.0,12.3091,-307.73,0.28
412,4.72,8.8146,-720.33,0.25
413,10.76,38734.4051,-513.97,0.4
414,5.72,1.895,-47.38,0.33
415,5.72,10.6508,-266.27,0.32
416,14.0,5.9196,-647.98,0.41
417,6.72,818962.7734,-834.86,0.47
418,7.76,67853.8428,-879.7,0.26
419,12.44,0.0732,-752.77,0.26
420,12.84,756.0308,-645.28,0.22
421,5.0,8.9164,-222.91,0.22
422,5.24,14.069,-601.71,0.22
423,6.64,19.3535,-733.82,0.25
424,4.52,120024.4146,-1019.45,0.22
425,3.68,10.5996,-2264.79,0.23
426,6.48,17.2356,-636.97,0.22
427,7.64,1.3839,-784.59,0.23
428,7.64,2.1949,-54.87,0.23
429,12.48,0.0467,-1.17,0.26
430,7.72,599791.1726,-1551.15,0.25
431,7.88,38.8292,-265.35,0.22
432,8.08,39.0639,-272.22,0.23
